NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
ITEM_RESTO_PAGAR_NAO_PROCESSAD;10;IRP_Quantidade;NÃO;COND;Caractere(10,2);Quantidade do item;;;REGRA 1: O conteúdo do campo deverá estar preenchido para o conteúdo do "DELDE_Codigo" diferente de "00" (zero).
ITEM_RESTO_PAGAR_NAO_PROCESSAD;11;IRP_UnidadeMedida;NÃO;SIM;Caractere(2);Unidade de medida do item;TI.UNIDADE_MEDIDA;01...28|99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'99'".
ITEM_RESTO_PAGAR_NAO_PROCESSAD;12;IRP_Valor;NÃO;SIM;Caractere(14,2);Valor total do item;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
LANCAMENTO_CONTABIL_DIARIO_TCE;1;ECTCE_Codigo;SIM;SIM;Caractere(11);Cód. do elenco de contas;MOVIMENTO_CONTA_CONTABIL_TCEMT;;
LANCAMENTO_CONTABIL_DIARIO_TCE;2;MCC_Data;SIM;SIM;Caractere(10);Data da movimentação;MOVIMENTO_CONTA_CONTABIL_TCEMT;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "= DATA MOVIMENTO" (ver regra d).
LANCAMENTO_CONTABIL_DIARIO_TCE;3;TMC_Codigo;SIM;SIM;Caractere(1);Cód. do tipo do movimento contábil;MOVIMENTO_CONTA_CONTABIL_TCEMT;;REGRA 1: O conteúdo do campo deverá estar preenchido para as cargas das peças de planejamento e inicial com "'1'" e para as cargas mensais com "'2','3','4','6'".
LANCAMENTO_CONTABIL_DIARIO_TCE;4;LCDTCE_NumLancamento;SIM;SIM;Inteiro;Núm. do lançamento;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
LANCAMENTO_CONTABIL_DIARIO_TCE;5;LCDTCE_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial do lançamento;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
LANCAMENTO_CONTABIL_DIARIO_TCE;6;LCDTCE_Historico;NÃO;SIM;Caractere(255);Descrição do evento que gerou o lançamento;;;
LANCAMENTO_CONTABIL_DIARIO_TCE;7;LCDTCE_ContaCorrente;NÃO;NÃO;Caractere(255);Conta corrente;;;
LANCAMENTO_CONTABIL_DIARIO_TCE;8;LCDTCE_ValorDebito;NÃO;SIM;Caractere(14,2);Valor do débito diário;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
LANCAMENTO_CONTABIL_DIARIO_TCE;9;LCDTCE_ValorCredito;NÃO;SIM;Caractere(14,2);Valor do crédito diário;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
LDO;1;PRAT_Numero;SIM;SIM;Caractere(5);Núm. do projeto/ atividade;PROJETO_ATIVIDADE;;
LDO;2;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;PROJETO_ATIVIDADE;;
LDO;3;FN_Codigo;SIM;SIM;Caractere(2);Cód. da função;TI.FUNCAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
LDO;4;SFN_Codigo;SIM;SIM;Caractere(3);Cód. da subfunção;TI.SUBFUNCAO;;
LDO;5;LEI_Numero;NÃO;SIM;Caractere(10);Núm. da LDO;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LDO;6;LDO_ValorMetaFisica;NÃO;SIM;Caractere(14,2);Valor da meta física;;;REGRA 1: O conteúdo do campo deverá conter "0.00" (zero) para as cargas mensais e diferente de "0.00" (zero) para a carga das Peças do Planejamento.
LDO;7;LDO_ValorMetaFinanceira;NÃO;SIM;Caractere(14,2);Valor da meta financeira;;;REGRA 1: O conteúdo do campo deverá conter "0.00" (zero) para as cargas mensais e diferente de "0.00" (zero) para a carga das Peças do Planejamento.
LEI;1;LEI_Numero;SIM;SIM;Caractere(10);Núm. da lei;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LEI;2;LEI_EsferaOrigem;NÃO;SIM;Caractere(1);Tipo da esfera de governo da origem da lei;TI.TIPO_ESFERA_GOVERNO;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
LEI;3;LEI_Natureza;NÃO;COND;Inteiro;Natureza;TI.NATUREZA_LEI;1...31|33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;4;LEI_Altera;NÃO;COND;Caractere(1);Esta lei altera uma anterior?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;5;LEI_DataAprovacao;NÃO;COND;Caractere(10);Data da aprovação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;6;LEI_DataPublicacao;NÃO;COND;Caractere(10);Data da publicação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;7;LEI_VeicComunicacao;NÃO;COND;Caractere(255);Local da publicação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;8;LEI_NomeArqPDF;NÃO;COND;Caractere(20);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado. REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "LEI_AAAAMM_99999.PDF".
LEI_ALTERADA;1;LEI_Numero;SIM;SIM;Caractere(10);Núm. da lei que está sendo revogada ou alterada;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LEI_ALTERADA;2;LEI_NumeroAltera;SIM;SIM;Caractere(10);Núm. da lei que revoga ou altera a anterior;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LEI_ALTERADA;3;LEI_Tipo;NÃO;SIM;Caractere(1);Tipo da lei;;"1" para revogada "2" para alterada;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
LIQUIDACAO_EMPENHO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;EMPENHO;;
LIQUIDACAO_EMPENHO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;EMPENHO;;
LIQUIDACAO_EMPENHO;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
LIQUIDACAO_EMPENHO;4;LIQ_Numero;SIM;SIM;Caractere(11);Núm. da liquidação;;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LIQUIDACAO_EMPENHO;5;LIQ_Data;NÃO;SIM;Caractere(10);Data da liquidação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
LIQUIDACAO_EMPENHO;6;PESS_Matricula;NÃO;SIM;Caractere(10);Núm. da matrícula do responsável pela liquidação;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
LIQUIDACAO_EMPENHO;7;LIQ_DataAtesto;NÃO;SIM;Caractere(10);Data do atesto;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
LIQUIDACAO_EMPENHO;8;PESS_MatriculaRespAtesto;NÃO;SIM;Caractere(10);Núm. da matrícula do responsável pelo atesto;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
LIQUIDACAO_EMPENHO;9;LIQ_DataExigibilidade;NÃO;NÃO;Caractere(10);Data da exigibilidade;;;
LIQUIDACAO_EMPENHO;10;LIQ_TipoDocumentoHabil;NÃO;NÃO;Inteiro;Tipo do documento;TI.TIPO_DOCUMENTO_HABIL;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
LIQUIDACAO_EMPENHO;11;LIQ_Valor;NÃO;SIM;Caractere(14,2);Valor liquidado;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
LIQUIDACAO_EMPENHO;12;CONV_Numero;NÃO;NÃO;Caractere(16);Núm. do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LIQUIDACAO_EMPENHO;13;CONV_NumAditivo;NÃO;NÃO;Caractere(16);Núm. do aditivo do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LRF_CRONOGRAMA_DESEMBOLSO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;DOTACAO;;
LRF_CRONOGRAMA_DESEMBOLSO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;DOTACAO;;
LRF_CRONOGRAMA_DESEMBOLSO;3;FN_Codigo;SIM;SIM;Caractere(2);Cód. da função;DOTACAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
LRF_CRONOGRAMA_DESEMBOLSO;4;SFN_Codigo;SIM;SIM;Caractere(3);Cód. da subfunção;DOTACAO;;
LRF_CRONOGRAMA_DESEMBOLSO;5;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;DOTACAO;;
LRF_CRONOGRAMA_DESEMBOLSO;6;PRAT_Numero;SIM;SIM;Caractere(5);Núm. do projeto/ atividade;DOTACAO;;
LRF_CRONOGRAMA_DESEMBOLSO;7;CTEC_Codigo;SIM;SIM;Caractere(1);Cód. da categoria econômica;DOTACAO;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
LRF_CRONOGRAMA_DESEMBOLSO;8;NDESP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da natureza de despesa;DOTACAO;1...6|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6|'9'".
LRF_CRONOGRAMA_DESEMBOLSO;9;MDAP_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade de aplicação;DOTACAO;20, 22, 30, 40, 42, 50, 60, 67, 70, 71, 72, 73, 74, 75, 76, 80, 90, 91, 92, 93, 94, 95, 96, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "'20', '22', '30', '40', '42', '50', '60', '67', '70', '71', '72', '73', '74', '75', '76', '80', '90', '91', '92', '93', '94', '95', '96', '99'".
LRF_CRONOGRAMA_DESEMBOLSO;10;ELDE_Codigo;SIM;SIM;Caractere(2);Cód. do elemento de despesa;DOTACAO;00...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...99".
LRF_CRONOGRAMA_DESEMBOLSO;11;SELDE_Codigo;SIM;SIM;Caractere(2);Cód. do subelemento de despesa;DOTACAO;00...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...99".
LRF_CRONOGRAMA_DESEMBOLSO;12;DRGRP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da destinação de recurso;DOTACAO;1, 2;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2'".
LRF_CRONOGRAMA_DESEMBOLSO;13;DRESP_Codigo;SIM;SIM;Caractere(3);Cód. da especificação da destinação de recurso;DOTACAO;;
LRF_CRONOGRAMA_DESEMBOLSO;14;DESTREC_Codigo;SIM;SIM;Caractere(7);Cód. da destinação de recurso;DOTACAO;;
LRF_CRONOGRAMA_DESEMBOLSO;15;LRFCD_MesReferencia;SIM;SIM;Caractere(2);Mês de referência;;01...12;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12".
LRF_CRONOGRAMA_DESEMBOLSO;16;LRFCD_Valor;NÃO;SIM;Caractere(14,2);Valor;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
LRF_ESTIMATIVA_IMPACTO;1;LRFEI_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da estimativa de impacto orçamentário-financeiro;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
LRF_ESTIMATIVA_IMPACTO;2;TIMPLRF_Codigo;NÃO;SIM;Inteiro;Cód. do tipo do impacto;TI.TIPO_IMPACTO_LRF;1...4|10;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|10".
LRF_ESTIMATIVA_IMPACTO;3;LRFEI_Data;NÃO;SIM;Caractere(10);Data da realização/ conclusão da estimativa de impacto;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
LRF_ESTIMATIVA_IMPACTO;4;LRFEI_Ato;NÃO;SIM;Caractere(255);Ato administrativo;;;
LRF_ESTIMATIVA_IMPACTO;5;LRFEI_ExisteDeclaracao;NÃO;SIM;Caractere(1);Existe declaração do ordenador da despesa?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
LRF_ESTIMATIVA_IMPACTO;6;LRFEI_NomeArqPDF;NÃO;SIM;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "LRFEI_AAAAMM_99999.PDF".
LRF_META_ARRECADACAO;1;ESPRC_Codigo;SIM;SIM;Caractere(23);Cód. da especificação da receita;PREVISAO_RECEITA;"9.9.9.9.99.9.9.99.99.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9.9.9.9.99.9.9.99.99.99.
LRF_META_ARRECADACAO;2;TOPR_Codigo;SIM;SIM;Caractere(2);Cód. do tipo de operação da receita;PREVISAO_RECEITA;00...05|10, 11, 19, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...05|'10', '11', '19', '99'".
LRF_META_ARRECADACAO;3;PVRC_MesReferencia;SIM;SIM;Caractere(2);Mês de referência;PREVISAO_RECEITA;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "00...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= MÊS" (ver regra d).
LRF_META_ARRECADACAO;4;DRGRP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da destinação de recurso;PREVISAO_RECEITA;1, 2;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2'".
LRF_META_ARRECADACAO;5;DRESP_Codigo;SIM;SIM;Caractere(3);Cód. da especificação da destinação de recurso;PREVISAO_RECEITA;;
LRF_META_ARRECADACAO;6;DESTREC_Codigo;SIM;SIM;Caractere(7);Cód. da destinação de recurso;T.I. DESTINACAO_RECURSO;;
LRF_META_ARRECADACAO;7;LRFMA_BimestreReferencia;SIM;SIM;Inteiro;Bimestre que se refere a meta de arrecadação;;1...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6".
LRF_META_ARRECADACAO;8;LRFMA_Valor;NÃO;SIM;Caractere(14,2);Valor da meta de arrecadação;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
MOVIMENTO_CONTA_CONTABIL_TCEMT;1;ECTCE_Codigo;SIM;SIM;Caractere(11);Cód. do elenco de contas;TI.ELENCO_CONTAS_TCEMT;;
MOVIMENTO_CONTA_CONTABIL_TCEMT;2;TMC_Codigo;SIM;SIM;Caractere(1);Cód. do tipo do movimento contábil;TI.TIPO_MOVIMENTO_CONTA_CONTABIL;;REGRA 1: O conteúdo do campo deverá estar preenchido para as cargas das peças de planejamento e inicial com "'1'" e para as cargas mensais com "'2','3','4','6'".
MOVIMENTO_CONTA_CONTABIL_TCEMT;3;MCC_Data;SIM;SIM;Caractere(10);Data da movimentação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "= DATA MOVIMENTO" (ver regra d).
MOVIMENTO_CONTA_CONTABIL_TCEMT;4;MCC_ValorDebito;NÃO;SIM;Caractere(14,2);Valor do débito;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
MOVIMENTO_CONTA_CONTABIL_TCEMT;5;MCC_ValorCredito;NÃO;SIM;Caractere(14,2);Valor do crédito;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
MOVIMENTO_DIVIDA_PUBLICA;1;DVPB_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da dívida pública;DIVIDA_PUBLICA;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
MOVIMENTO_DIVIDA_PUBLICA;2;MDVPB_Tipo;SIM;SIM;Inteiro;Tipo do movimento;TI.TIPO_MOVIMENTO_DIVIDA_PUBLICA;1...10;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...10".
MOVIMENTO_DIVIDA_PUBLICA;3;MDVPB_Data;SIM;SIM;Caractere(10);Data da movimentação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
MOVIMENTO_DIVIDA_PUBLICA;4;MDVPB_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da movimentação;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
MOVIMENTO_DIVIDA_PUBLICA;5;MDVPB_DataVencimento;NÃO;COND;Caractere(10);Data do vencimento;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MDVPB_Tipo" for "'4'".
MOVIMENTO_DIVIDA_PUBLICA;6;MDVPB_NumParcela;NÃO;COND;Inteiro;Núm. da parcela;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MDVPB_Tipo" for "'4'".
MOVIMENTO_DIVIDA_PUBLICA;7;MDVPB_Valor;NÃO;SIM;Caractere(14,2);Valor da movimentação;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
MOVIMENTO_DIVIDA_PUBLICA;8;ORG_Codigo;NÃO;COND;Caractere(2);Cód. do órgão;EMPENHO;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MDVPB_Tipo" for "'4'".
MOVIMENTO_DIVIDA_PUBLICA;9;UNOR_Codigo;NÃO;COND;Caractere(3);Cód. da unidade orçamentária;EMPENHO;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MDVPB_Tipo" for "'4'".
MOVIMENTO_DIVIDA_PUBLICA;10;EMP_Numero;NÃO;COND;Caractere(11);Núm. do empenho;EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MDVPB_Tipo" for "'4'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
MOVIMENTO_RESTO_PAGAR;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;INSCRICAO_RESTO_PAGAR;;
MOVIMENTO_RESTO_PAGAR;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;INSCRICAO_RESTO_PAGAR;;
MOVIMENTO_RESTO_PAGAR;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;INSCRICAO_RESTO_PAGAR;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
MOVIMENTO_RESTO_PAGAR;4;IRP_Tipo;SIM;SIM;Caractere(1);Tipo da inscrição;INSCRICAO_RESTO_PAGAR;1...2;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
MOVIMENTO_RESTO_PAGAR;5;TMOVRP_ModalidadeMovimento;SIM;SIM;Inteiro;Modalidade da movimentação;TI.MODALIDADE_RESTO_PAGAR;1...11;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...11".
MOVIMENTO_RESTO_PAGAR;6;MOVRP_Data;SIM;SIM;Caractere(10);Data;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
MOVIMENTO_RESTO_PAGAR;7;MOVRP_Valor;NÃO;SIM;Caractere(14,2);Valor total;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
MOVIMENTO_RESTO_PAGAR;8;MOVRP_JustificativaForaOrdem;NÃO;COND;Caractere(255);Justificativa de fora da ordem;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TMOVRP_ModalidadeMovimento" for "'2', '3'".
MOVIMENTO_RESTO_PAGAR;9;MOVRP_MotivoCancelamento;NÃO;COND;Caractere(120);Motivo do cancelamento;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TMOVRP_ModalidadeMovimento" for "'1'".
MOVIMENTO_RESTO_PAGAR;10;LEI_Numero;NÃO;NÃO;Caractere(10);Núm. da lei da autorização;DECRETO;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
MOVIMENTO_RESTO_PAGAR;11;DECR_Numero;NÃO;NÃO;Caractere(10);Núm. do decreto da autorização;DECRETO;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERC_ATUAL" (ver regra d).
NOTA_FISCAL;1;CG_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do emitente;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
NOTA_FISCAL;2;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;LIQUIDACAO_EMPENHO;;
NOTA_FISCAL;3;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;LIQUIDACAO_EMPENHO;;
NOTA_FISCAL;4;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;LIQUIDACAO_EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
NOTA_FISCAL;5;LIQ_Numero;SIM;SIM;Caractere(11);Núm. da liquidação;LIQUIDACAO_EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
NOTA_FISCAL;6;NTFSC_Numero;SIM;SIM;Caractere(13);Núm. da nota fiscal;;;
NOTA_FISCAL;7;NTFSC_Serie;SIM;SIM;Caractere(3);Série da nota fiscal;;;
NOTA_FISCAL;8;NTFSC_Modelo;NÃO;SIM;Inteiro;Modelo da nota fiscal;TI.MODELO_NOTA_FISCAL;1, 2, 55;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2', '55'".
NOTA_FISCAL;9;NTFSC_NumeroNFE;NÃO;COND;Caractere(44);Chave de acesso da NF-e do ICMS;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "NTFSC_Modelo" for "'55'". REGRA 2: O conteúdo do campo deverá conter um número de NF-e válido segundo regra da SEFAZ/MT, ou seja, número e dígito verificador.
NOTA_FISCAL;10;NTFSC_NumComprovanteSEFAZMT;NÃO;NÃO;Caractere(9);Núm. do comprovante;;;
NOTA_FISCAL;11;NTFSC_CodVerificacaoNFISS;NÃO;NÃO;Caractere(20);Cód. da verificação de autenticidade;;;
NOTA_FISCAL;12;NTFSC_DataNota;NÃO;SIM;Caractere(10);Data da nota fiscal;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= EXERCÍCIO" (ver regra d).
NOTA_FISCAL;13;NTFSC_Objeto;NÃO;SIM;Caractere(255);Objeto;;;
NOTA_FISCAL;14;NTFSC_ValorDesconto;NÃO;SIM;Caractere(14,2);Valor total dos descontos;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
NOTA_FISCAL;15;NTFSC_ValorNota;NÃO;SIM;Caractere(14,2);Valor total dos produtos;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
NOTA_FISCAL;16;NTFSC_ValorLiquido;NÃO;SIM;Caractere(14,2);Valor total da NF-e;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
NOTA_FISCAL;17;NTFSC_NomeArqPDF;NÃO;COND;Caractere(22);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "NTFSC_Modelo" for "'1', '2'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "NTFSC_AAAAMM_99999.PDF".
ORGAO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;;;
ORGAO;2;ORG_Nome;NÃO;SIM;Caractere(120);Nome;;;REGRA 1: O conteúdo do campo deverá estar preenchido com "RESERVA DE CONTINGENCIA" quando o conteúdo do campo "ORG_Codigo" for um dos valores "99".
ORGAO_TIPO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;ORGAO;;
ORGAO_TIPO;2;ORG_Tipo;SIM;SIM;Inteiro;Tipo do órgão;TI.TIPO_ORGAO;1...39;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...39".
PAGAMENTO_EMPENHO;1;PGTO_Numero;SIM;SIM;Caractere(16);Núm. do pagamento;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
